attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,0,0,6,,,,,,,,,258.68625542800874,None,258.68625542800874,None,258.68625542800874,None,5s,262.0821138578467,263.0880126208067,263.06984941801056,None,264.0698518278077,269.0453804139979,264.0698518278077,269.0453804139979,269.0453804139979,None,269.0453804139979,None,space,0.27687669498845935,269.0453804139979,None,4.9723,269.3347374969162,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,1,1,3,,,,,,,,,,,,,,,5s,270.34028795780614,271.3421113858931,271.33645612793043,None,272.33624762203544,273.6508301808499,272.33624762203544,273.6508301808499,273.6454711779952,None,273.6454711779952,None,space,0.44483948266133666,273.6454711779952,None,1.3112,274.10495182080194,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,5s,275.10594256967306,276.1055927197449,276.09992319205776,None,277.09928984288126,280.25088795879856,277.09928984288126,280.25088795879856,280.25088795879856,None,280.25088795879856,None,space,0.31142566492781043,280.25088795879856,None,3.152,280.57841090578586,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,5s,281.5825498760678,282.5840218947269,282.57824813295156,None,283.5785203347914,288.18395462911576,283.5785203347914,288.18395462911576,288.18395462911576,None,288.18395462911576,None,space,0.30635046819224954,288.18395462911576,None,4.6058,288.51058663381264,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,8,,,,,,,,,,,,,,,5s,289.5158697688021,290.5179277197458,290.5111254421063,None,291.5115769598633,295.3422440830618,291.5115769598633,295.3422440830618,295.3346686931327,None,295.3346686931327,None,space,0.2756447307765484,295.3346686931327,None,3.819,295.6318601598032,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,5s,296.6375452047214,297.63814502907917,297.6323303100653,None,298.6327519547194,301.8064859439619,298.6327519547194,301.8064859439619,301.8009875700809,None,301.8009875700809,None,None,,301.8009875700809,None,3.1643,302.8085957011208,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,6,6,0,,,,,,,,,,,,,,,5s,303.80845696106553,304.80803821980953,304.8023128528148,None,305.8019034839235,308.68703367980197,305.8019034839235,308.68703367980197,308.68703367980197,None,308.68703367980197,None,space,0.41927550081163645,308.68703367980197,None,2.8857,309.1285146540031,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,5s,310.13378575304523,311.1351002478041,311.12933973781765,None,312.1297294399701,314.98412390379235,312.1297294399701,314.98412390379235,314.98412390379235,None,314.98412390379235,None,space,0.26619129115715623,314.98412390379235,None,2.8534,315.26086555374786,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,8,8,4,,,,,,,,,,,,,,,5s,316.26299464702606,317.26210345188156,317.2563913608901,None,318.25684426678345,321.6068349177949,318.25684426678345,321.6068349177949,321.6003124359995,None,321.6003124359995,None,space,0.3060220261104405,321.6003124359995,None,3.343,321.9236307251267,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,5s,322.92821377003565,323.92909294506535,323.9233213090338,None,324.9227807139978,328.35821428894997,324.9227807139978,328.35821428894997,328.3516343818046,None,328.3516343818046,None,space,0.3146853232756257,328.3516343818046,None,3.4265,328.67953724972904,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,0,10,1,,,,,,,,,,,,,,,5s,329.6858235569671,330.686321655754,330.6805411861278,None,331.6803506370634,335.7520806337707,331.6803506370634,335.7520806337707,335.7455465798266,None,335.7455465798266,None,space,0.2566998931579292,335.7455465798266,None,4.0624,336.0199232888408,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,1,11,5,,,,,,,,,,,,,,,5s,337.02003116486594,338.0199634609744,338.01426861807704,None,339.0136183849536,340.8679641080089,339.0136183849536,340.8679641080089,340.86257451586425,None,340.86257451586425,None,space,0.5636938032694161,340.86257451586425,None,1.8497,341.4440268338658,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
