attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,2,2,1,,,,,,,,,,,,,,,3s,455.37374907406047,456.37506756396033,456.3584256930044,None,457.35855075204745,460.22487243800424,457.35855075204745,460.22487243800424,460.22487243800424,None,460.22487243800424,None,space,0.2924998630769551,460.22487243800424,None,2.8626,460.6500438810326,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,3,3,7,,,,,,,,,,,,,,,3s,461.7150494660018,462.7167717360426,462.69958336802665,None,463.69959958305117,464.0827946179779,463.69959958305117,464.0827946179779,464.0916039010044,None,464.0916039010044,None,space,0.6818494090111926,464.0916039010044,None,0.3835,464.9069825930055,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,3s,465.96530051901937,466.9668250649702,466.95875537302345,None,467.95841483806726,468.2586599830538,467.95841483806726,468.2586599830538,468.2497592680156,None,468.2497592680156,None,space,0.5316857378929853,468.2497592680156,None,0.2979,468.91514207900036,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,4,,,,,,,,,,,,,,,3s,469.96499320399016,470.9668242940679,470.9586095670238,None,471.9583349269815,474.399606576073,471.9583349269815,474.399606576073,474.3916152410675,None,474.3916152410675,None,space,0.3818457929883152,474.3916152410675,None,2.4368,474.90697845001705,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,6,6,3,,,,,,,,,,,,,,,3s,475.95700151799247,476.95866967202164,476.9499397290638,None,477.9500317060156,480.858676427044,477.9500317060156,480.858676427044,480.858676427044,None,480.858676427044,None,space,0.37069602392148226,480.858676427044,None,2.9083,481.36509183305316,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,7,7,5,,,,,,,,,,,,,,,3s,482.4235841759946,483.4256375289988,483.41648760903627,None,484.4171324140625,484.6752694550669,484.4171324140625,484.6752694550669,484.66736682201736,None,484.66736682201736,None,space,0.48208218498621136,484.66736682201736,None,0.2556,485.2817950580502,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,8,8,0,,,,,,,,,,,,,,,3s,486.34049885801505,487.34164256299846,487.33401656500064,None,488.3331786460476,488.54978026403114,488.3331786460476,488.54978026403114,488.5418347680243,None,488.5418347680243,None,space,0.47156020905822515,488.5418347680243,None,0.2148,489.14850005705375,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,9,9,8,,,,,,,,,,,,,,,3s,490.19899445201736,491.2004319970729,491.1921263340628,None,492.1918795600068,495.1334929410368,492.1918795600068,495.1334929410368,495.1253151759738,None,495.1253151759738,None,space,0.3521458520554006,495.1253151759738,None,2.9364,495.61580525303725,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,0,10,5,,,,,,,,,,,,,,,3s,496.6654179560719,497.6664494960569,497.65052048303187,None,498.6502744239988,500.8091961509781,498.6502744239988,500.8091961509781,500.8091961509781,None,500.8091961509781,None,space,0.3562771659344435,500.8091961509781,None,2.155,501.2985692459624,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,1,11,0,,,,,,,,,,,,,,,3s,502.3486113699619,503.35041536402423,503.34242777107283,None,504.33419210801367,505.55845444404986,504.33419210801367,505.55845444404986,505.55845444404986,None,505.55845444404986,None,space,0.37492912099696696,505.55845444404986,None,1.2238,506.0657306810608,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
