attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,0,0,3,,,,,,,,,820.4611757620005,None,820.4611757620005,None,820.4611757620005,None,3s,822.3361004540056,823.3378836420015,823.3214370580099,None,824.3211923560011,825.2794482559839,824.3211923560011,825.2794482559839,825.2794482559839,None,825.2794482559839,None,space,825.2794482559839,None,0.9539,825.74514150701,None,0.3336869719787501,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,3s,826.7954814549885,827.7955121510022,827.7880358060065,None,828.7872773589916,829.5708473910054,828.7872773589916,829.5708473910054,829.5708473910054,None,829.5708473910054,None,space,829.5708473910054,None,0.7831,830.0370639080065,None,0.3360965170140844,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,3s,831.086521647987,832.0879184619989,832.0708820959844,None,833.0710641659971,834.7371881690051,833.0710641659971,834.7371881690051,834.7371881690051,None,834.7371881690051,None,space,834.7371881690051,None,1.661,835.1785232120019,None,0.31149668400757946,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,3s,836.236810900009,837.2378391860111,837.2216747720086,None,838.2206569179834,839.2543305240106,838.2206569179834,839.2543305240106,839.2543305240106,None,839.2543305240106,None,space,839.2543305240106,None,1.0286,839.9132732499857,None,0.5340718929946888,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,3s,840.9711326420074,841.9707826169906,841.9623382980062,None,842.9627485479868,843.7127073830052,842.9627485479868,843.7127073830052,843.7048880319926,None,843.7048880319926,None,space,843.7048880319926,None,0.7463,844.2616466220061,None,0.4272106909775175,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,3s,845.3195316979836,846.3216372210009,846.3127635639976,None,847.3130835689954,848.4291950720071,847.3130835689954,848.4291950720071,848.4212628339883,None,848.4212628339883,None,space,848.4212628339883,None,1.1124,849.0613405829936,None,0.5106441070092842,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,6,6,0,,,,,,,,,,,,,,,3s,850.1117869270092,851.1125887180096,851.104463110998,None,852.1045142899966,854.0709449799906,852.1045142899966,854.0709449799906,854.0630354819878,None,854.0630354819878,None,space,854.0630354819878,None,1.96,854.5445271900098,None,0.35069223601021804,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,7,7,4,,,,,,,,,,,,,,,3s,855.5954022159858,856.5966318669962,856.5881580899877,None,857.5875496850058,860.5793365729915,857.5875496850058,860.5793365729915,860.5714975729934,None,860.5714975729934,None,space,860.5714975729934,None,2.9866,861.0121879199869,None,0.310229859984247,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,8,8,7,,,,,,,,,,,,,,,3s,862.0613391959923,863.0636333749862,863.0542906699993,None,864.054608978011,864.3961407580064,864.054608978011,864.3961407580064,864.3883378370083,None,864.3883378370083,None,space,864.3883378370083,None,0.3348,864.9617501019966,None,0.4428371590038296,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,9,9,2,,,,,,,,,,,,,,,3s,866.0117770099896,867.0136370940018,866.9960858300037,None,867.9966019350104,870.1384770779987,867.9966019350104,870.1384770779987,870.1384770779987,None,870.1384770779987,None,space,870.1384770779987,None,2.1352,870.6534074099909,None,0.38584175598225556,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,0,10,9,,,,,,,,,,,,,,,3s,871.7113848279987,872.7132612779969,872.7048490770103,None,873.7048083640111,874.7130934000015,873.7048083640111,874.7130934000015,874.7049621150072,None,874.7049621150072,None,space,874.7049621150072,None,1.0037,875.2616070889926,None,0.42710039898520336,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
