attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,0,0,8,,,,,,,,,235.16495714598568,None,235.16495714598568,None,235.16495714598568,None,10s,238.80079331196612,239.80190633697202,239.79613074398367,None,240.79659946000902,241.17660571297165,240.79659946000902,241.17660571297165,241.17026495398022,None,241.17026495398022,None,space,0.3925959569751285,241.17026495398022,None,0.373,241.68705218599644,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,1,1,0,,,,,,,,,,,,,,,10s,243.12819407996722,244.12992573698284,244.1169413169846,None,245.1177862029872,248.57747215998825,245.1177862029872,248.57747215998825,248.57747215998825,None,248.57747215998825,None,space,0.45739010197576135,248.57747215998825,None,3.4564,249.15868041000795,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,2,2,7,,,,,,,,,,,,,,,10s,250.59455153299496,251.5956933950074,251.5899156240048,None,252.5896652379888,258.48692167695845,252.5896652379888,258.48692167695845,258.48692167695845,None,258.48692167695845,None,space,0.37990132201230153,258.48692167695845,None,5.8967,258.98832466598833,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,6,,,,,,,,,,,,,,,10s,260.41996659798315,261.42023723595776,261.41363081597956,None,262.41445318597835,265.1955585879623,262.41445318597835,265.1955585879623,265.1902253369917,None,265.1902253369917,None,space,0.49264322000090033,265.1902253369917,None,2.7761,265.80665207799757,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,4,4,3,,,,,,,,,,,,,,,10s,267.2492334099952,268.2502750440035,268.2382263339823,None,269.23792798799695,278.40732330299215,269.23792798799695,278.40732330299215,278.40732330299215,None,278.40732330299215,None,None,,278.40732330299215,None,9.1661,279.52921168500325,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,2,,,,,,,,,,,,,,,10s,280.95798834599555,281.9591914889752,281.9469932540087,None,282.9469295979943,286.67451999895275,282.9469295979943,286.67451999895275,286.67451999895275,None,286.67451999895275,None,space,0.4163534539984539,286.67451999895275,None,3.7256,287.219226599962,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,6,6,5,,,,,,,,,,,,,,,10s,288.6429435029859,289.6442055759835,289.6375286249677,None,290.63748652499635,293.85490254097385,290.63748652499635,293.85490254097385,293.848373124958,None,293.848373124958,None,space,0.42643013200722635,293.848373124958,None,3.2105,294.4005401119939,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,10s,295.83639252296416,296.8374148319708,296.83182785398094,None,297.8253522949526,305.8739438239718,297.8253522949526,305.8739438239718,305.8739438239718,None,305.8739438239718,None,space,0.4809294040314853,305.8739438239718,None,8.0472,306.4785774530028,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,8,8,4,,,,,,,,,,,,,,,10s,307.92114884295734,308.9230063809664,308.9101042129914,None,309.91082972299773,317.8683951649582,309.91082972299773,317.8683951649582,317.8683951649582,None,317.8683951649582,None,space,0.4784889209549874,317.8683951649582,None,7.9535,318.46670914895367,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
